-0.6	5	27	7	0	14.45	2	2.32876712	0.5	1
-0.6	6	35	7	0	11.05	1.366666667	2.42465753	4.24	1
-0.6	1	23	8	0	14.725	2.2	2.18918919	3.71	1
-0.6	1	26	8	0	14.7	2.3	2.22222222	3.55	1
-0.6	2	37	8	0	13.275	1.6	2.44594595	3.04	1
-0.6	6	36	8	9.1	11.35	3.866666667	2.43835616	0.45	1
-0.6	8	12	8	0.9	12.4	3.333333333	2.31884058	0.37	1
-0.6	1	22	10	2.7	14.875	1.633333333	2.37583893	5.44	1
-0.6	1	22	10	2.7	14.875	1.633333333	2.21917808	5.44	1
-0.6	1	23	12	0	14.725	2.2	2.28965517	3.71	1
-0.6	1	15	13	4.9	17.575	3	2.2027027	3.99	1
-0.6	4	26	13	0	13.025	4.1	2.28571429	1.18	1
-0.5	1	25	1	0	13.8	0.9	2.02666667	0.86	1
-0.5	1	36	1	0.2	6.7	1.2	2.17391304	1.18	1
-0.5	2	9	1	0	16.2	1.766666667	2.2	3.88	1
-0.5	2	18	1	0	10.9	1.933333333	2.20979021	2.85	1
-0.5	3	17	1	0	11.15	4.033333333	2.31292517	0.53	1
-0.5	3	18	1	0	9.425	1.133333333	2.32624113	7.45	1
-0.5	3	19	1	0	10.725	1.7	2.25899281	3.61	1
-0.5	3	19	1	0	10.725	1.7	2.17808219	3.61	1
-0.5	3	21	1	0	9	2.1	2.01360544	4.91	1
-0.5	3	47	1	0	12.15	3.2	2.54285714	2.16	1
-0.5	3	47	1	0	12.15	3.2	2.18705036	2.16	1
-0.5	3	47	1	0	12.15	3.2	2.33783784	2.16	1
-0.5	3	48	1	3.8	12.3	0.866666667	2.28965517	2.13	1
-0.5	4	25	1	0	14.275	2.9	2.04081633	0.78	1
-0.5	4	30	1	0	8.5	1.133333333	2.30344828	0.93	1
-0.5	4	37	1	0.3	12.45	1	2.4	1.5	1
-0.5	4	46	1	2.4	5.975	1.533333333	2.42253521	0.52	1
-0.5	4	46	1	2.4	5.975	1.533333333	2.34013605	0.52	1
-0.5	5	17	1	0	12.85	2.633333333	2.13986014	1.31	1
-0.5	5	20	1	0	14.025	1.966666667	2.16901408	1.95	1
-0.5	5	53	1	0	10.8	1.866666667	2.46979866	0.08	1
-0.5	5	57	1	0	6.75	4	2.5	0.15	1
-0.5	5	66	1	0	5.05	5.633333333	2.21428571	0.15	1
-0.5	6	9	1	0	16.95	1.6	2.26950355	0.19	1
-0.5	6	24	1	4.3	17.2	2.966666667	2.18055556	1.23	1
-0.5	7	8	1	0	14.625	1.633333333	2.04195804	0.46	1
-0.5	8	23	1	1.4	12.525	2.8	2.31654676	2.68	1
-0.5	9	45	1	0.2	6.85	0.666666667	2.65306122	0.32	1
-0.5	9	46	1	12	9.275	2.633333333	2.6056338	1.97	1
-0.5	9	55	1	5.4	7.525	4.8	2.67605634	0.09	1
-0.5	9	58	1	0.2	7.75	4.366666667	2.50340136	0.25	1
-0.5	10	27	1	0	13.675	3.3	2.64383562	0.29	1
-0.5	10	32	1	0	11.075	2.333333333	2.4084507	3.8	1
-0.5	1	13	2	3.3	16.975	2.033333333	2.28	0.65	1
-0.5	1	22	2	2.7	14.875	1.633333333	2.43835616	5.44	1
-0.5	1	40	2	6.4	8.2	1.233333333	2.14084507	3.37	1
-0.5	1	47	2	0.4	5.65	3.733333333	2.23021583	0.59	1
-0.5	2	6	2	2.3	15.5	1.533333333	2.21276596	5.04	1
-0.5	2	6	2	2.3	15.5	1.533333333	2.2147651	5.04	1
-0.5	2	6	2	2.3	15.5	1.533333333	2.23448276	5.04	1
-0.5	2	19	2	0	10.475	1.766666667	2.20689655	1.08	1
-0.5	2	34	2	0	12.25	1.633333333	2.49655172	1.16	1
-0.5	2	35	2	0.4	12.475	1.866666667	2.42384106	1.16	1
-0.5	2	42	2	0	12.05	1.533333333	2.30215827	0.74	1
-0.5	3	10	2	3.8	11.725	1.166666667	2.19444444	1.17	1
-0.5	3	18	2	0	9.425	1.133333333	2.26315789	7.45	1
-0.5	3	19	2	0	10.725	1.7	2.04081633	3.61	1
-0.5	3	19	2	0	10.725	1.7	2.13986014	3.61	1
-0.5	3	21	2	0	9	2.1	2.13888889	4.91	1
-0.5	3	22	2	0	8.4	2.133333333	2.35135135	2.4	1
-0.5	3	25	2	0	9.8	1.833333333	2.31372549	1.45	1
-0.5	3	28	2	5.4	10.75	1.6	2.13888889	5.83	1
-0.5	3	36	2	0	10.85	0.666666667	2.36486486	2.05	1
-0.5	3	36	2	0	10.85	0.666666667	2.51388889	2.05	1
-0.5	3	47	2	0	12.15	3.2	2.24637681	2.16	1
-0.5	4	27	2	1	12.225	4.833333333	2.08510638	0.53	1
-0.5	4	35	2	3.4	11.325	5.233333333	2.1	0.07	1
-0.5	4	45	2	2.8	5.9	0.733333333	2.43421053	1.07	1
-0.5	5	5	2	0	13.525	5.4	2.22972973	0.66	1
-0.5	5	11	2	2.2	17.4	1.433333333	2.42857143	0.4	1
-0.5	5	21	2	0	12.9	1.433333333	2.36	2.07	1
-0.5	5	28	2	0	13.625	4.766666667	2.34246575	4.1	1
-0.5	5	33	2	0	5.825	2.866666667	2.05405405	0.86	1
-0.5	6	12	2	0	15.6	3.9	2.29139073	3.06	1
-0.5	6	16	2	0	10.5	1.766666667	2.11034483	0.53	1
-0.5	6	16	2	0	10.5	1.766666667	2.29931973	0.53	1
-0.5	6	20	2	0	14.8	3.466666667	2.20833333	0.45	1
-0.5	6	21	2	0	14.925	2.2	2.23287671	0.41	1
-0.5	6	24	2	4.3	17.2	2.966666667	2.04195804	1.23	1
-0.5	6	31	2	5.5	13.925	5.6	2.42465753	0.24	1
-0.5	6	38	2	1.1	10.7	2.933333333	2.16783217	0.22	1
-0.5	6	49	2	0	6.75	2.366666667	2.25333333	0.06	1
-0.5	7	10	2	0	15.925	2.733333333	2.11111111	0.45	1
-0.5	7	14	2	0	12.95	2.533333333	2.10526316	0.41	1
-0.5	7	15	2	0	12.425	2.633333333	2.33333333	1.03	1
-0.5	7	24	2	0	9.975	1	2.19047619	0.33	1
-0.5	7	37	2	0	12.875	1.566666667	2.19858156	0.27	1
-0.5	8	6	2	0	15.8	1.5	2.28169014	3.94	1
-0.5	8	15	2	0	14.925	1.866666667	2.55944056	0.16	1
-0.5	8	20	2	0	13.55	4.166666667	2.25165563	3.04	1
-0.5	8	23	2	1.4	12.525	2.8	2.32653061	2.68	1
-0.5	8	28	2	0	11.1	1.833333333	2.04225352	0.56	1
-0.5	8	32	2	5.1	14.45	3.833333333	2.09395973	0.4	1
-0.5	8	47	2	0	11.9	1.866666667	1.88571429	0.23	1
-0.5	9	12	2	0	17.2	1.633333333	1.98591549	1.17	1
-0.5	9	14	2	0	13.525	4.1	2.06993007	1.25	1
-0.5	9	22	2	0	8.8	3.766666667	2.04054054	2.54	1
-0.5	9	27	2	0	9.9	1.3	2.08275862	0.82	1
-0.5	10	10	2	0	15.375	2.466666667	2.0137931	0.86	1
-0.5	10	14	2	0	14.65	0.433333333	2.04137931	2.55	1
-0.5	1	21	3	3.4	13.8	2.733333333	2.40277778	0.86	1
-0.5	1	23	3	0	14.725	2.2	2.13513514	3.71	1
-0.5	1	25	3	0	14.8	0.9	2.19178082	0.86	1
-0.5	1	26	3	0	14.7	2.3	2.19858156	3.55	1
-0.5	1	28	3	0.2	12.075	6.4	2.05594406	0.44	1
-0.5	1	47	3	0.4	5.65	3.733333333	2.27142857	0.59	1
-0.5	2	43	3	0	13.4	3.366666667	2.34482759	0.68	1
-0.5	3	10	3	3.8	11.725	1.166666667	2.25174825	1.17	1
-0.5	3	24	3	0	9.325	3.266666667	2.18055556	1.75	1
-0.5	3	26	3	0.1	10	2.1	2.47945205	5.47	1
-0.5	3	26	3	0.1	10	2.1	2.15068493	5.47	1
-0.5	3	45	3	0	11.225	2.4	2.25531915	0.71	1
-0.5	3	50	3	1	10.95	2.833333333	2.51388889	0.52	1
-0.5	6	32	3	0	14.675	2.033333333	2.52054795	1.93	1
-0.5	6	32	3	0	14.675	2.033333333	2.40277778	1.93	1
-0.5	8	6	3	0	15.8	1.5	2.47552448	3.94	1
-0.5	8	6	3	0	15.8	1.5	2.32432432	3.94	1
-0.5	8	33	3	0.4	14.475	2.533333333	2.35616438	0.44	1
-0.5	9	14	3	0	13.525	4.1	2.23287671	1.25	1
